"a2.1","a2.2","a2.3","a2.4","a2.5","a2.6","a2.7","a2.8","a2.9","a2.10","a2.11","a2.12","a2.13","a2.14","a2.15","a2.16","a2.17","a2.18","a2.19","a2.20","a2.21","a2.22","a2.23","a2.24","a2.25","a2.26","a2.27","a2.28","a2.29","a2.30","a2.31","a2.32","a2.33","a2.34","a2.35","a2.36","a2.37","a2.38","a2.39","a2.40","a2.41","a2.42","a2.43","a2.44","a2.45","a2.46","a2.47","a2.48","a2.49","a2.50","a2.51","a2.52","a2.53","a2.54","a2.55","a2.56","a2.57","a2.58","a2.59","a2.60","a2.61","a2.62","a2.63","a2.64","a2.65","a2.66","a2.67","a2.68","a2.69","a2.70","a2.71","a2.72","a2.73","a2.74","a2.75","a2.76","a2.77","a2.78","a2.79","a2.80","a2.81","a2.82","a2.83","a2.84","a2.85","a2.86","a2.87","a2.88","a2.89","a2.90","a2.91","a2.92","a2.93","a2.94","a2.95","a2.96","a2.97","a2.98","a2.99","a2.100","a2.101","a2.102","a2.103","a2.104","a2.105","a2.106","a2.107","a2.108","a2.109","a2.110","a2.111","a2.112","a2.113","a2.114","a2.115","a2.116","a2.117","a2.118","a2.119","a2.120"
"000000","1","bag","1","bag","colorblue","practice","num0","typepractice","singlestim","2","72034","00001010","ed","incorrect","1","tape","1","tape","colorblue","practice","num0","typepractice","singlestim","4","79242","00001030","ed","incorrect","1","ball","1","ball","colorred","practice","num0","typepractice","singlestim","6","86449","00001050","ed","incorrect","1","desk","1","desk","colorred","practice","num0","typepractice","singlestim","8","93657","00001070","ed","incorrect","1","cat","1","cat","colorred","practice","num0","typepractice","singlestim","10","100864","00001090","ed","incorrect","1","table","1","table","colorblue","practice","num0","typepractice","singlestim","12","108073","000010110","ed","incorrect","1","basket","1","basket","colorblue","practice","num0","typepractice","singlestim","14","115281","000010130","ed","incorrect","1","radio","1","radio","colorred","practice","num0","typepractice","singlestim","16","122488","000010150","ed","incorrect","5513","32","text","17","132003","000020","970"
"000000","807","cat","67","cat","colorred","practice","num0","typepractice","singlestim","2","13626","00001010","edc","paicipantresponsered","correct","527","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","4","19385","00001030","edm","paicipantresponseblue","correct","1233","desk","67","desk","colorred","practice","num0","typepractice","singlestim","6","25845","00001050","edc","paicipantresponsered","correct","436","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","8","31496","00001070","edm","paicipantresponseblue","correct","495","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","10","37207","00001090","edm","paicipantresponseblue","correct","578","table","77","table","colorblue","practice","num0","typepractice","singlestim","12","43007","000010110","edm","paicipantresponseblue","correct","402","ball","67","ball","colorred","practice","num0","typepractice","singlestim","14","48626","000010130","edc","paicipantresponsered","correct","365","radio","67","radio","colorred","practice","num0","typepractice","singlestim","16","54227","000010150","edc","paicipantresponsered"
"000000","844","radio","67","radio","colorred","practice","num0","typepractice","singlestim","2","36015","00001010","edc","paicipantresponsered","correct","424","cat","67","cat","colorred","practice","num0","typepractice","singlestim","4","41649","00001030","edc","paicipantresponsered","correct","401","ball","67","ball","colorred","practice","num0","typepractice","singlestim","6","47258","00001050","edc","paicipantresponsered","correct","344","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","8","52811","00001070","edm","paicipantresponseblue","correct","421","tape","67","tape","colorblue","practice","num0","typepractice","singlestim","10","58438","00001090","edc","paicipantresponsered","incorrect","525","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","12","64170","000010110","edm","paicipantresponseblue","correct","487","desk","67","desk","colorred","practice","num0","typepractice","singlestim","14","69865","000010130","edc","paicipantresponsered","correct","515","table","77","table","colorblue","practice","num0","typepractice","singlestim","16","75588","000010150","edm","paicipantresponseblue"
"000000","1","radio","1","radio","colorred","practice","num0","typepractice","singlestim","2","36540","00001010","ed","incorrect","526","ball","67","ball","colorred","practice","num0","typepractice","singlestim","4","42271","00001030","edc","paicipantresponsered","correct","380","desk","67","desk","colorred","practice","num0","typepractice","singlestim","6","47864","00001050","edc","paicipantresponsered","correct","459","cat","67","cat","colorred","practice","num0","typepractice","singlestim","8","53529","00001070","edc","paicipantresponsered","correct","316","table","77","table","colorblue","practice","num0","typepractice","singlestim","10","59056","00001090","edm","paicipantresponseblue","correct","328","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","12","64591","000010110","edm","paicipantresponseblue","correct","336","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","14","70139","000010130","edm","paicipantresponseblue","correct","362","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","16","75706","000010150","edm","paicipantresponseblue","correct"
"000000","991","desk","77","desk","colorred","practice","num0","typepractice","singlestim","2","10438","00001010","edm","paicipantresponseblue","incorrect","1275","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","4","16949","00001030","edm","paicipantresponseblue","correct","702","ball","67","ball","colorred","practice","num0","typepractice","singlestim","6","22884","00001050","edc","paicipantresponsered","correct","1259","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","8","29373","00001070","edm","paicipantresponseblue","correct","658","cat","67","cat","colorred","practice","num0","typepractice","singlestim","10","35239","00001090","edc","paicipantresponsered","correct","1016","table","77","table","colorblue","practice","num0","typepractice","singlestim","12","41461","000010110","edm","paicipantresponseblue","correct","771","tape","67","tape","colorblue","practice","num0","typepractice","singlestim","14","47442","000010130","edc","paicipantresponsered","incorrect","582","radio","67","radio","colorred","practice","num0","typepractice","singlestim","16","53230","000010150","edc","paicipantresponsered"
"000000","483","table","77","table","colorblue","practice","num0","typepractice","singlestim","2","25890","00001010","edm","paicipantresponseblue","correct","476","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","4","31578","00001030","edm","paicipantresponseblue","correct","435","desk","67","desk","colorred","practice","num0","typepractice","singlestim","6","37226","00001050","edc","paicipantresponsered","correct","462","ball","67","ball","colorred","practice","num0","typepractice","singlestim","8","42897","00001070","edc","paicipantresponsered","correct","486","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","10","48592","00001090","edm","paicipantresponseblue","correct","747","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","12","54553","000010110","edm","paicipantresponseblue","correct","521","radio","67","radio","colorred","practice","num0","typepractice","singlestim","14","60282","000010130","edc","paicipantresponsered","correct","754","cat","67","cat","colorred","practice","num0","typepractice","singlestim","16","66248","000010150","edc","paicipantresponsered"
"000000","600","cat","67","cat","colorred","practice","num0","typepractice","singlestim","2","34814","00001010","edc","paicipantresponsered","correct","481","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","4","40504","00001030","edm","paicipantresponseblue","correct","504","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","6","46221","00001050","edm","paicipantresponseblue","correct","568","radio","67","radio","colorred","practice","num0","typepractice","singlestim","8","52002","00001070","edc","paicipantresponsered","correct","328","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","10","57542","00001090","edm","paicipantresponseblue","correct","358","ball","67","ball","colorred","practice","num0","typepractice","singlestim","12","63110","000010110","edc","paicipantresponsered","correct","362","table","77","table","colorblue","practice","num0","typepractice","singlestim","14","68680","000010130","edm","paicipantresponseblue","correct","410","desk","67","desk","colorred","practice","num0","typepractice","singlestim","16","74300","000010150","edc","paicipantresponsered"
"000000","824","desk","67","desk","colorred","practice","num0","typepractice","singlestim","2","29106","00001010","edc","paicipantresponsered","correct","331","radio","67","radio","colorred","practice","num0","typepractice","singlestim","4","34652","00001030","edc","paicipantresponsered","correct","339","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","6","40202","00001050","edm","paicipantresponseblue","correct","411","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","8","45831","00001070","edm","paicipantresponseblue","correct","355","cat","67","cat","colorred","practice","num0","typepractice","singlestim","10","51400","00001090","edc","paicipantresponsered","correct","464","ball","67","ball","colorred","practice","num0","typepractice","singlestim","12","57077","000010110","edc","paicipantresponsered","correct","351","table","77","table","colorblue","practice","num0","typepractice","singlestim","14","62643","000010130","edm","paicipantresponseblue","correct","524","tape","67","tape","colorblue","practice","num0","typepractice","singlestim","16","68380","000010150","edc","paicipantresponsered"
"000000","806","radio","67","radio","colorred","practice","num0","typepractice","singlestim","2","92740","00001010","edc","paicipantresponsered","correct","439","table","77","table","colorblue","practice","num0","typepractice","singlestim","4","98388","00001030","edm","paicipantresponseblue","correct","413","ball","67","ball","colorred","practice","num0","typepractice","singlestim","6","104028","00001050","edc","paicipantresponsered","correct","393","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","8","109636","00001070","edm","paicipantresponseblue","correct","450","desk","67","desk","colorred","practice","num0","typepractice","singlestim","10","115292","00001090","edc","paicipantresponsered","correct","442","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","12","120964","000010110","edm","paicipantresponseblue","correct","554","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","14","126748","000010130","edm","paicipantresponseblue","correct","500","cat","67","cat","colorred","practice","num0","typepractice","singlestim","16","132459","000010150","edc","paicipantresponsered"
"000000","1073","table","77","table","colorblue","practice","num0","typepractice","singlestim","2","23418","00001010","edm","paicipantresponseblue","correct","559","desk","67","desk","colorred","practice","num0","typepractice","singlestim","4","29184","00001030","edc","paicipantresponsered","correct","431","radio","67","radio","colorred","practice","num0","typepractice","singlestim","6","34823","00001050","edc","paicipantresponsered","correct","347","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","8","40378","00001070","edm","paicipantresponseblue","correct","409","ball","67","ball","colorred","practice","num0","typepractice","singlestim","10","45994","00001090","edc","paicipantresponsered","correct","440","cat","67","cat","colorred","practice","num0","typepractice","singlestim","12","51639","000010110","edc","paicipantresponsered","correct","383","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","14","57228","000010130","edm","paicipantresponseblue","correct","675","bag","67","bag","colorblue","practice","num0","typepractice","singlestim","16","63108","000010150","edc","paicipantresponsered"
"000000","644","ball","77","ball","colorred","practice","num0","typepractice","singlestim","2","8460","00001010","edm","paicipantresponseblue","incorrect","486","cat","67","cat","colorred","practice","num0","typepractice","singlestim","4","14156","00001030","edc","paicipantresponsered","correct","424","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","6","19788","00001050","edm","paicipantresponseblue","correct","488","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","8","25483","00001070","edm","paicipantresponseblue","correct","425","radio","67","radio","colorred","practice","num0","typepractice","singlestim","10","31116","00001090","edc","paicipantresponsered","correct","416","desk","67","desk","colorred","practice","num0","typepractice","singlestim","12","36739","000010110","edc","paicipantresponsered","correct","432","table","77","table","colorblue","practice","num0","typepractice","singlestim","14","42379","000010130","edm","paicipantresponseblue","correct","440","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","16","48027","000010150","edm","paicipantresponseblue"
"000000","420","radio","67","radio","colorred","practice","num0","typepractice","singlestim","2","42514","00001010","edc","paicipantresponsered","correct","406","table","77","table","colorblue","practice","num0","typepractice","singlestim","4","48125","00001030","edm","paicipantresponseblue","correct","424","ball","67","ball","colorred","practice","num0","typepractice","singlestim","6","53754","00001050","edc","paicipantresponsered","correct","317","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","8","59282","00001070","edm","paicipantresponseblue","correct","385","desk","67","desk","colorred","practice","num0","typepractice","singlestim","10","64871","00001090","edc","paicipantresponsered","correct","431","cat","67","cat","colorred","practice","num0","typepractice","singlestim","12","70507","000010110","edc","paicipantresponsered","correct","322","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","14","76035","000010130","edm","paicipantresponseblue","correct","328","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","16","81569","000010150","edm","paicipantresponseblue"
"000000","786","desk","67","desk","colorred","practice","num0","typepractice","singlestim","2","17124","00001010","edc","paicipantresponsered","correct","671","table","77","table","colorblue","practice","num0","typepractice","singlestim","4","22995","00001030","edm","paicipantresponseblue","correct","569","ball","77","ball","colorred","practice","num0","typepractice","singlestim","6","28765","00001050","edm","paicipantresponseblue","incorrect","582","radio","67","radio","colorred","practice","num0","typepractice","singlestim","8","34548","00001070","edc","paicipantresponsered","correct","647","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","10","40395","00001090","edm","paicipantresponseblue","correct","433","cat","67","cat","colorred","practice","num0","typepractice","singlestim","12","46028","000010110","edc","paicipantresponsered","correct","751","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","14","51977","000010130","edm","paicipantresponseblue","correct","607","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","16","57784","000010150","edm","paicipantresponseblue"
"000000","1107","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","2","50597","00001010","edm","paicipantresponseblue","correct","573","cat","67","cat","colorred","practice","num0","typepractice","singlestim","4","56375","00001030","edc","paicipantresponsered","correct","625","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","6","62205","00001050","edm","paicipantresponseblue","correct","452","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","8","67863","00001070","edm","paicipantresponseblue","correct","543","table","77","table","colorblue","practice","num0","typepractice","singlestim","10","73610","00001090","edm","paicipantresponseblue","correct","570","radio","67","radio","colorred","practice","num0","typepractice","singlestim","12","79384","000010110","edc","paicipantresponsered","correct","438","ball","67","ball","colorred","practice","num0","typepractice","singlestim","14","85028","000010130","edc","paicipantresponsered","correct","434","desk","67","desk","colorred","practice","num0","typepractice","singlestim","16","90668","000010150","edc","paicipantresponsered"
"000000","667","cat","67","cat","colorred","practice","num0","typepractice","singlestim","2","38889","00001010","edc","paicipantresponsered","correct","501","table","77","table","colorblue","practice","num0","typepractice","singlestim","4","44605","00001030","edm","paicipantresponseblue","correct","529","radio","67","radio","colorred","practice","num0","typepractice","singlestim","6","50343","00001050","edc","paicipantresponsered","correct","383","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","8","55937","00001070","edm","paicipantresponseblue","correct","447","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","10","61598","00001090","edm","paicipantresponseblue","correct","365","desk","67","desk","colorred","practice","num0","typepractice","singlestim","12","67172","000010110","edc","paicipantresponsered","correct","429","ball","67","ball","colorred","practice","num0","typepractice","singlestim","14","72814","000010130","edc","paicipantresponsered","correct","558","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","16","78584","000010150","edm","paicipantresponseblue"
"000000","1231","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","2","49687","00001010","edm","paicipantresponseblue","correct","465","cat","67","cat","colorred","practice","num0","typepractice","singlestim","4","55361","00001030","edc","paicipantresponsered","correct","634","desk","67","desk","colorred","practice","num0","typepractice","singlestim","6","61204","00001050","edc","paicipantresponsered","correct","406","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","8","66822","00001070","edm","paicipantresponseblue","correct","653","radio","67","radio","colorred","practice","num0","typepractice","singlestim","10","72681","00001090","edc","paicipantresponsered","correct","511","ball","67","ball","colorred","practice","num0","typepractice","singlestim","12","78408","000010110","edc","paicipantresponsered","correct","334","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","14","83954","000010130","edm","paicipantresponseblue","correct","820","table","77","table","colorblue","practice","num0","typepractice","singlestim","16","89990","000010150","edm","paicipantresponseblue"
"000000","1933","desk","67","desk","colorred","practice","num0","typepractice","singlestim","2","8650","00001010","edc","paicipantresponsered","correct","701","cat","67","cat","colorred","practice","num0","typepractice","singlestim","4","14560","00001030","edc","paicipantresponsered","correct","381","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","6","20148","00001050","edm","paicipantresponseblue","correct","559","ball","67","ball","colorred","practice","num0","typepractice","singlestim","8","25915","00001070","edc","paicipantresponsered","correct","369","radio","67","radio","colorred","practice","num0","typepractice","singlestim","10","31493","00001090","edc","paicipantresponsered","correct","330","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","12","37030","000010110","edm","paicipantresponseblue","correct","425","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","14","42669","000010130","edm","paicipantresponseblue","correct","381","table","77","table","colorblue","practice","num0","typepractice","singlestim","16","48257","000010150","edm","paicipantresponseblue"
"000000","772","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","2","27662","00001010","edm","paicipantresponseblue","correct","584","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","4","33452","00001030","edm","paicipantresponseblue","correct","387","table","77","table","colorblue","practice","num0","typepractice","singlestim","6","39045","00001050","edm","paicipantresponseblue","correct","530","cat","67","cat","colorred","practice","num0","typepractice","singlestim","8","44781","00001070","edc","paicipantresponsered","correct","594","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","10","50581","00001090","edm","paicipantresponseblue","correct","401","desk","67","desk","colorred","practice","num0","typepractice","singlestim","12","56189","000010110","edc","paicipantresponsered","correct","426","ball","67","ball","colorred","practice","num0","typepractice","singlestim","14","61820","000010130","edc","paicipantresponsered","correct","428","radio","67","radio","colorred","practice","num0","typepractice","singlestim","16","67452","000010150","edc","paicipantresponsered"
"000000","654","ball","67","ball","colorred","practice","num0","typepractice","singlestim","2","15730","00001010","edc","paicipantresponsered","correct","409","desk","67","desk","colorred","practice","num0","typepractice","singlestim","4","21347","00001030","edc","paicipantresponsered","correct","551","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","6","27113","00001050","edm","paicipantresponseblue","correct","444","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","8","32770","00001070","edm","paicipantresponseblue","correct","369","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","10","38350","00001090","edm","paicipantresponseblue","correct","416","table","77","table","colorblue","practice","num0","typepractice","singlestim","12","43978","000010110","edm","paicipantresponseblue","correct","395","cat","67","cat","colorred","practice","num0","typepractice","singlestim","14","49583","000010130","edc","paicipantresponsered","correct","320","radio","77","radio","colorred","practice","num0","typepractice","singlestim","16","55113","000010150","edm","paicipantresponseblue"
"000000","753","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","2","21278","00001010","edm","paicipantresponseblue","correct","652","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","4","27143","00001030","edm","paicipantresponseblue","correct","580","table","77","table","colorblue","practice","num0","typepractice","singlestim","6","32936","00001050","edm","paicipantresponseblue","correct","489","desk","67","desk","colorred","practice","num0","typepractice","singlestim","8","38642","00001070","edc","paicipantresponsered","correct","670","ball","67","ball","colorred","practice","num0","typepractice","singlestim","10","44528","00001090","edc","paicipantresponsered","correct","736","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","12","50478","000010110","edm","paicipantresponseblue","correct","756","cat","67","cat","colorred","practice","num0","typepractice","singlestim","14","56449","000010130","edc","paicipantresponsered","correct","462","radio","67","radio","colorred","practice","num0","typepractice","singlestim","16","62124","000010150","edc","paicipantresponsered"
"000000","1480","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","2","16738","00001010","edm","paicipantresponseblue","correct","544","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","4","22492","00001030","edm","paicipantresponseblue","correct","424","desk","67","desk","colorred","practice","num0","typepractice","singlestim","6","28126","00001050","edc","paicipantresponsered","correct","496","radio","67","radio","colorred","practice","num0","typepractice","singlestim","8","33828","00001070","edc","paicipantresponsered","correct","408","cat","67","cat","colorred","practice","num0","typepractice","singlestim","10","39442","00001090","edc","paicipantresponsered","correct","386","table","77","table","colorblue","practice","num0","typepractice","singlestim","12","45040","000010110","edm","paicipantresponseblue","correct","386","ball","67","ball","colorred","practice","num0","typepractice","singlestim","14","50630","000010130","edc","paicipantresponsered","correct","454","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","16","56302","000010150","edm","paicipantresponseblue"
"000000","1328","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","2","35598","00001010","edm","paicipantresponseblue","correct","465","cat","67","cat","colorred","practice","num0","typepractice","singlestim","4","41278","00001030","edc","paicipantresponsered","correct","502","ball","67","ball","colorred","practice","num0","typepractice","singlestim","6","46990","00001050","edc","paicipantresponsered","correct","854","table","77","table","colorblue","practice","num0","typepractice","singlestim","8","53058","00001070","edm","paicipantresponseblue","correct","495","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","10","58764","00001090","edm","paicipantresponseblue","correct","501","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","12","64476","000010110","edm","paicipantresponseblue","correct","406","radio","67","radio","colorred","practice","num0","typepractice","singlestim","14","70092","000010130","edc","paicipantresponsered","correct","530","desk","67","desk","colorred","practice","num0","typepractice","singlestim","16","75835","000010150","edc","paicipantresponsered"
"000000","358","desk","67","desk","colorred","practice","num0","typepractice","singlestim","2","69337","00001010","edc","paicipantresponsered","correct","302","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","4","74847","00001030","edm","paicipantresponseblue","correct","331","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","6","80388","00001050","edm","paicipantresponseblue","correct","257","radio","67","radio","colorred","practice","num0","typepractice","singlestim","8","85852","00001070","edc","paicipantresponsered","correct","391","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","10","91450","00001090","edm","paicipantresponseblue","correct","355","cat","67","cat","colorred","practice","num0","typepractice","singlestim","12","97016","000010110","edc","paicipantresponsered","correct","303","ball","67","ball","colorred","practice","num0","typepractice","singlestim","14","102532","000010130","edc","paicipantresponsered","correct","333","table","77","table","colorblue","practice","num0","typepractice","singlestim","16","108072","000010150","edm","paicipantresponseblue"
"000000","794","ball","67","ball","colorred","practice","num0","typepractice","singlestim","2","17440","00001010","edc","paicipantresponsered","correct","488","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","4","23144","00001030","edm","paicipantresponseblue","correct","454","desk","67","desk","colorred","practice","num0","typepractice","singlestim","6","28816","00001050","edc","paicipantresponsered","correct","491","radio","67","radio","colorred","practice","num0","typepractice","singlestim","8","34519","00001070","edc","paicipantresponsered","correct","565","cat","67","cat","colorred","practice","num0","typepractice","singlestim","10","40295","00001090","edc","paicipantresponsered","correct","631","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","12","46137","000010110","edm","paicipantresponseblue","correct","508","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","14","51863","000010130","edm","paicipantresponseblue","correct","633","table","77","table","colorblue","practice","num0","typepractice","singlestim","16","57706","000010150","edm","paicipantresponseblue"
"000000","1906","desk","67","desk","colorred","practice","num0","typepractice","singlestim","2","46630","00001010","edc","paicipantresponsered","correct","1205","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","4","53038","00001030","edm","paicipantresponseblue","correct","1","cat","1","cat","colorred","practice","num0","typepractice","singlestim","6","60242","00001050","ed","incorrect","822","radio","67","radio","colorred","practice","num0","typepractice","singlestim","8","66268","00001070","edc","paicipantresponsered","correct","1048","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","10","72518","00001090","edm","paicipantresponseblue","correct","1033","table","77","table","colorblue","practice","num0","typepractice","singlestim","12","78753","000010110","edm","paicipantresponseblue","correct","1901","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","14","85858","000010130","edm","paicipantresponseblue","correct","1126","ball","67","ball","colorred","practice","num0","typepractice","singlestim","16","92188","000010150","edc","paicipantresponsered","correct"
"000000","660","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","2","40812","00001010","edm","paicipantresponseblue","correct","550","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","4","46602","00001030","edm","paicipantresponseblue","correct","352","cat","67","cat","colorred","practice","num0","typepractice","singlestim","6","52188","00001050","edc","paicipantresponsered","correct","388","ball","67","ball","colorred","practice","num0","typepractice","singlestim","8","57798","00001070","edc","paicipantresponsered","correct","602","table","77","table","colorblue","practice","num0","typepractice","singlestim","10","63638","00001090","edm","paicipantresponseblue","correct","402","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","12","69282","000010110","edm","paicipantresponseblue","correct","430","desk","67","desk","colorred","practice","num0","typepractice","singlestim","14","74930","000010130","edc","paicipantresponsered","correct","474","radio","67","radio","colorred","practice","num0","typepractice","singlestim","16","80636","000010150","edc","paicipantresponsered"
"000000","821","radio","67","radio","colorred","practice","num0","typepractice","singlestim","2","38077","00001010","edc","paicipantresponsered","correct","418","desk","67","desk","colorred","practice","num0","typepractice","singlestim","4","43703","00001030","edc","paicipantresponsered","correct","630","ball","67","ball","colorred","practice","num0","typepractice","singlestim","6","49538","00001050","edc","paicipantresponsered","correct","320","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","8","55064","00001070","edm","paicipantresponseblue","correct","356","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","10","60627","00001090","edm","paicipantresponseblue","correct","438","table","77","table","colorblue","practice","num0","typepractice","singlestim","12","66271","000010110","edm","paicipantresponseblue","correct","342","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","14","71818","000010130","edm","paicipantresponseblue","correct","396","cat","67","cat","colorred","practice","num0","typepractice","singlestim","16","77421","000010150","edc","paicipantresponsered"
"000000","1","tape","1","tape","colorblue","practice","num0","typepractice","singlestim","2","42017","00001010","ed","incorrect","671","radio","67","radio","colorred","practice","num0","typepractice","singlestim","4","47902","00001030","edc","paicipantresponsered","correct","566","desk","67","desk","colorred","practice","num0","typepractice","singlestim","6","53681","00001050","edc","paicipantresponsered","correct","549","table","77","table","colorblue","practice","num0","typepractice","singlestim","8","59438","00001070","edm","paicipantresponseblue","correct","725","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","10","65372","00001090","edm","paicipantresponseblue","correct","519","ball","67","ball","colorred","practice","num0","typepractice","singlestim","12","71105","000010110","edc","paicipantresponsered","correct","677","cat","67","cat","colorred","practice","num0","typepractice","singlestim","14","76992","000010130","edc","paicipantresponsered","correct","690","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","16","82890","000010150","edm","paicipantresponseblue","correct"
"000000","904","table","77","table","colorblue","practice","num0","typepractice","singlestim","2","39402","00001010","edm","paicipantresponseblue","correct","460","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","4","45082","00001030","edm","paicipantresponseblue","correct","422","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","6","50720","00001050","edm","paicipantresponseblue","correct","454","ball","67","ball","colorred","practice","num0","typepractice","singlestim","8","56382","00001070","edc","paicipantresponsered","correct","352","desk","67","desk","colorred","practice","num0","typepractice","singlestim","10","61942","00001090","edc","paicipantresponsered","correct","490","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","12","67638","000010110","edm","paicipantresponseblue","correct","460","cat","67","cat","colorred","practice","num0","typepractice","singlestim","14","73308","000010130","edc","paicipantresponsered","correct","506","radio","67","radio","colorred","practice","num0","typepractice","singlestim","16","79020","000010150","edc","paicipantresponsered"
"000000","745","desk","67","desk","colorred","practice","num0","typepractice","singlestim","2","15269","00001010","edc","paicipantresponsered","correct","432","basket","77","basket","colorblue","practice","num0","typepractice","singlestim","4","20914","00001030","edm","paicipantresponseblue","correct","390","ball","67","ball","colorred","practice","num0","typepractice","singlestim","6","26519","00001050","edc","paicipantresponsered","correct","414","bag","77","bag","colorblue","practice","num0","typepractice","singlestim","8","32147","00001070","edm","paicipantresponseblue","correct","618","radio","67","radio","colorred","practice","num0","typepractice","singlestim","10","37985","00001090","edc","paicipantresponsered","correct","392","table","77","table","colorblue","practice","num0","typepractice","singlestim","12","43597","000010110","edm","paicipantresponseblue","correct","318","tape","77","tape","colorblue","practice","num0","typepractice","singlestim","14","49127","000010130","edm","paicipantresponseblue","correct","391","cat","67","cat","colorred","practice","num0","typepractice","singlestim","16","54733","000010150","edc","paicipantresponsered"
